ISBN;EAN;ASIN;Eigenschaft;Class;AX;BX;Autor;Titel;Seiten;Verlag;Bindung;Listenpreis;Datum;Translator;Orginaltitel;Sprache;Orginalsprache;Reihe;Thema;Buchart;Ersterscheinung;Standort;Auflage;Inhalt;Buchnummer;dnb-idns
;978.0;;33;;;N.N.;Disney, Walt;Mickey's Zirkusabenteuer;12.0;Favorit-Verlag, Rastatt;90°, Aufklappb. (6) hoch, Mini;8,40 €;1977;;;deutsch;;Favorit-Mini-Panorma-Buch;Zirkus, Mickey, Goofy, Pluto, Zelt, Arena, Akrobaten, Elefant, Räuber, Polizei;;3;6 - 2;;"Mickey geht mit seinen Freunden und Neffen in den Zirkus. Während der Vorstellung überfällt der Räuber die Zirkuskasse und wird von Mickey und Goofy in der Arena gestellt.

Das Buch schon etwas abgegriffen und leicht verschmutzt. Im Innenteil gibt es Fe";1217.0;[]
;978.0;;33;;;N.N.;Disney, Walt;Pinocchio im Marionettentheater;12.0;Favorit-Verlag, Rastatt;90°, Aufklappb. (6) hoch, Mini;8,40 €;1977;;;deutsch;;Favorit-Mini-Panorma-Buch;"Märchen, Pinocchio, Geopetto,Fee,Fuchs, Kater, Puppentheater, Käfgig;Jimmy Cricket, Grashüpfer";;3;6 - 2;;"Das Märchen von Pinocchio wird verkürzt ohne die lange Nase erzählt. Der fuchs und der Kater überreden Pinnocchio stat zur Schule zum Puppentheater zu gehen, wo sie ihn an den Puppenspieler verkaufen, der Pinocchio in einen Käfig sperrt.
Das Buch ist bes";1216.0;[]
;978.0;;97;Original - 1;;Carter, David A.;"Tieman, Robert; Clercq-Hackworth, Katie (Design)";Quintessential Disney;17.0;Becker & Mayer;90°, Aufklappb. (5) quer;6,91 €;2005;;;English;;;Märchen,Hunde, Wirtshaus, Schiff, Peter Pan, Bambi, Wald, Puppenspieler, Pinocchio, Schneewittchen,;;1;6 - 2;;Es werden 5 Szenen aus Disney Filmen dargestellt: Gasthausszene aus Die Lady und der Tramp, Kampf zwischen Peter Pan und Kapitän Hook, Bambi mit Klopfer im Wald, Gaspachio  vollendet Pinocchio, Schneewittchen tanzt mit den sieben Zwergen. Querliegender Bu;1215.0;[]
;978.0;;65;;;N.N.;Disney, Walt;Walt Disney's Pop-up Book;22.0;Dean  Son, London;90°, Aufklappb. (5) quer;8,30 €;1950er);;;English;;;Dampfer, Boote, Mickey, Donald, Goofy, Pluto, Auto, Zirkus, Zelt,Arena, Golf;;2;auf Buffet;;"Mickey ud ihre Freunde haben Ferien, fahren zunächst mit einem Dampfer und kleinen Booten auf einem Fluss, mieten sich danach ein Auto mit Anhänger um zu einem Zirkus zu fahren und später noch auf einen Kricketplatz. Plstik-Spiralbindung.

Das Bch ist ä";1214.0;[]
;978.0;;65;;;N.N.;"Disney, Walt; Jaques, Faith (Ill.), Salten, Felix (Orgin.)";Bambi;10.0;Publicity Products, Purnell, London;90°, Aufklappb. (3)q;6,00 €;1960er);;;English;;;Bambi, Reh, Tiere, Wald, Schnee, Eis, Hirsch;;2;6 - 2;;"Es wird die Geschichte von dem Rehkitz Bambi erzähltund die Freuden und Gefahren des Waldes kennenlernt. Es macht Erfahrungen mit Eis und Schnee und auch mit der Freundschaft mit einem Rehböckchen. 
Das Buch ist gut erhalten, etwas bestoßen und hat eine";1213.0;[]
;978.0;;65;;;N.N.;Disney, Walt;Bambi;16.0;Editions Leho, Contrai;90°, Aufklappb. quer(8);15,49 €;1962;;;française;;;Bambi, Reh, Tiere, Wald, Schnee, Eis,Feuer,Abhang, Hirsch;;3;auf Buffet;;Es wird die Geschichte von dem rehkitz Bambi erzählt, das von seinem Freund Klopfer begleitet wird und die Freuden und gefahren des Waldes kennenlernt. Es macht Erfahrungen mit Eis und Schnee, mit einem Waldbrand und auch mit der freundschaft mit einem Re;1212.0;[]
;978.0;;65;Original - 2;;N.N.;Disney, Walt;Donald Duck's pop-uop Circus;;Purnell;180° (5)Zieh(1);9,65 €;1970;;;English;;;Zirkus, Donald, Mickey, Goofy, Dumbo, Timothy Mouse, ZugZelt,Schießbude, Arena,Clown, Elefant;;3;2 - 5;;3Donald Duck gründet mit seinen Freunden Mickey, Goofy, Dumbo und Timothy einen Wanderzirkus, der mit einem Zug reist.Der Höhepunkt ist eine Pyramide aus vier Elefanten, die aber zusammenbricht als Dumbo niest.Er macht die Panne wirder wett, indem er als;1211.0;[]
;978.0;;65;;;N.N.;Disney, Walt;Donald Duck's pop-uop Circus;;Purnell;180° (5)Zieh(1);9,65 €;1970;;;English;;;Zirkus, Donald, Mickey, Goofy, Dumbo, Timothy Mouse, ZugZelt,Schießbude, Arena,Clown, Elefant;;2;7  - 1;;Donald Duck gründet mit seinen Freunden Mickey, Goofy, Dumbo und Timothy einen Wanderzirkus, der mit einem Zug reist.Der Höhepunkt ist eine Pyramide aus vier Elefanten, die aber zusammenbricht als Dumbo niest.Er macht die Panne wirder wett, indem er als f;1210.0;[]
;978.0;;65;;;N.N.;Disney, Walt;Donald Duck's Ghost Town Adventure;10.0;Purnell;180° (10) V, m. Beweg.;13,00 €;1978;;;English;;;Donald Duck, Neffen, Scrooge, Dagobert, Büro, Auto, Stadt, Hotel, Statue, Bücherei,Lok, Dieb, Gefäng;Drehbuch;2;6 - 2;;Donald, seine drei Neffen und Onkel Dagobert fahren nach einer alten Karte, um einen Schatz zu finden. In dem verlassenen Dorf treffen sie Oma Duck, die dort ein Hotel gekauft hat, in dem sie von Gespenstern bedrängt wird. Sie verfolgen mit einer Lok eine;1209.0;[]
;978.0;;65;;;N.N.;Disney, Walt;Donald's Camping Trip;12.0;Intervisual Communications, Los Angeles;90°, Aufklappb. (6) hoch, Mini;7,09 €;1977;;;English;;;Donald Duck, Neffen, Auto, Feuer, Zelt, Bär, Wasser, Regen, Überschwemmung;;2;6 - 2;;Donald Duck fährt mit seinen drei NfenDewey, Louie und Huey zum Camping an einen Fluss. Gegen die Vermutung seiner neffen lässt er den Rest des Abendessens vor dem Zelt, so dass der Bär es verschlingen kann und woird in seinem am Fluss errichteten Zelt vo;1208.0;[]
0767917170;9780767917179.0;;524292;;;N.N.;"Beard, Henry; Boswell, John; Barrett, Ron; Hallgren, Gary (Ill.)";Where's Saddam?;28.0;Broadway Books;Klappen (10); 18,00 €;2003;;;English;;;Georg Bush, Waffen, Saddam Hussein,;;1;10 - 6;;"In der Politik-Satire wird US-Präsident George   Bush als Cowboy mit seinem Hund und immer neuen Waffen auf die Suche nach Saddam Hussein   geschickt, den er schließlich vomSprungbrett in ein mit Dollar gefülltes Schwimmbad findet.

Das Buch is gut erha";1207.0;[]
;978.0;;65;;;N.N.;Disney, Walt;Huhu, wo bin ich?  Der König der Löwen;10.0;Franz Schneider;180°(5), Beweg.;5,60 €;1996;;;deutsch;;;Löwe, Affe,Giraffe, Rabe;;1;6 - 2;;"Das Löwenkind Simba spielt Verstecken mit seiner Freundin Nala, die den Affen, die Giraffen und einen Raben befragt. Plötzlich taucht Simba auf und der Rabe fällt erschrocken zu Boden.

Das Buch ist gut erhalten, kein Eintrag. - 1";1206.0;[]
;978.0;;65;;;N.N.;Disney, Walt;Das Dschungelbuch;12.0;Franz Schneider, München;360°,3-fach Karussellbuch(6);9,90 €;1996;;;deutsch;;;Mogli, Baghira,Panther, Urwald, Bär, Balou, Bananen, Affen, Tiger, Feuer,Wasserkrug, Mädchen;;2;6 - 2;;Mogli war im Urwald ausgesetzt worden und wird von dem Panther Baghira und dem Bären Balou mit den Gefahren vertraut gemacht. Schließlich trifft er eine Wasserträgerin und kehrt in die Menschenwelt zurück.Bändchen zum Zusammenbinden und Schlaufe zum Aufhä;1205.0;[]
;978.0;;65;;;N.N.;Disney, Walt;Bambis großer Tag;10.0;Favorit-Verlag, Rastatt;180° (10) V, m. Beweg.;1,00 €;1977;;;deutsch;;Favorit-Zwei-Seiten-Panorama-Buch;Bambi, Reh, Wald,Tiere,Klopfer, Trommler, Wasserfall, Frösche, Biber,Feuer;Drehbuch;3;6 - 2;;Bambi durchstreift mit seinen Freunden Klopfer und Trommler den Wald, lernt die Lebensweisen anderer Tiere kennen und ruft ls Feuer ausbricht die Biber zur Hilfe, die einen größeren Waldbrand verhindern. Das Buch ist von zwei Seiten mit pop-ups und bewegu;1204.0;[]
;978.0;;129;Leporello;;Jabblow, Renée;"Michaels, Kay; Siegler, Kathryn (Design); Christensen, David (Ill.)";Disney's Chrismas is Coming!);22.0;Intervisual Books Inc., Santa Monica;360°, Karussellbuch (5), 3-4 f;10,64 €;1995;;;japanisch;;;Weihnachten, Mickey Mouse, Goofy, Pluto, Donald, Girlande,Plätzchen,Bücher, Weihnachtsbaum, Geschenk;;3;auf Buffet;;Es werden die Weihnachtsvorbereitungen der Disney Figuren von Mickey Mouse und ihren freunden erzählt: Geschenke einkaufen und verpacken, Plätzchen backen, gedicht lernenBaum schmücken und Minie besuchen. Das Buch ist sowohl als Karussellbuch als auch als;1203.0;[]
;978.0;;33;;;N.N.;Disney, Walt;The Hunchback of Notre Dame  Topsy Turvy Day!;10.0;Mouse Works;180° Mittelb., V(5);3,91 €;1996;;;English;;Pop up Pals;Märchen, Glöckner, Quasimodo, Kirmes, fahnen, Puppentheater, Schubkarre, Zelt, Zigeunerin, Ziege,;;2;6 - 2;;"Quasimodo, der Glöckner von Notre dame besucht zum ersten mal ein Festival, wo verschiedene Aufführungen gemacht werden. Am Schluss wird er zum König (der narren?) gekürt.

Das Buch ist kaum bestoßen und sauber ohne Eintrag. Es hat auf dem Buchdeckel ei";1202.0;[]
;978.0;;642;;;N.N.;Disney, Walt;El Planeta del Tesoro  La Aventura;10.0;Beascoa, Barcelona;180°, V,(5);7,50 €;2002;;;katalanisch;;;Surfboot, Küste,Segelschiff, Stadt, Seeräuber, Comic, Fahne,Roboter, Ufo,Schatz, Gold;;1;auf Buffet;;Der Jugendliche Jim segelt mit seinem Solarsurfboot über dem Strand einer Stadt, wo er auf das ebenfalls fliegende Segelboot einnes Piraten mit skurilen Begleitern trifft. Jim kommt ein Roboter aus einem Ufo zu Hilfe, der ihn schließlich zu dem Planeten m;1201.0;[]
;978.0;;33;;;N.N.;Patience, John (Ill.);H. XIONATH  (Schneewittchen);12.0;Peter Haddock Limeted;90°, Aufklappb. (6) hoch;7,00 €;2000);;;griechisch;;;Märchen, Schneewittchen, Königin, Jäger,Schloss, Zwerge, Tanz, Hexe, Eichhörnchen, Bett, Prinz;;1;6 - 7;;"Es wird das Märchen von Schneewittchhen und den sieben Zwergen erzählt, bei dem die sich in eine hexe verzauberte Königin Schneewittchen einen vergifteten Apfel aufdrängt. Der Prinz erlöst Schneewittchen.

Das Buch ist wie neu. - 1";1200.0;[]
;978.0;;65;;;N.N.;N.N.;Tom and Jerry and the Bluebird Pie;10.0;Purnell;90°, Aufklappb. (3)q;6,23 €;1973;;;English;;;Comic, Tom, Jerry, Kater, MausWohnzimmer, Kamin, Vogelkäfig,Netz;;3;6 - 2;;"Die beiden Mäuse Jerry und Tuffy retten den kleinen blauen Vogel vor dem Kater Tom, der ihn in einem Kuchen verbacken möchte. Sie stellen ihm Fallen und ziehen ihn schließlich in einem netz an die Zimmerdecke.

Das Buch ist kaum bestoßen und äußerlich i";1199.0;[]
;978.0;;33;;;Patience, John (Ill.);Neidinger, Günter;Die Schöne und das Biest;12.0;Favorit;90°, Aufklappb. (6) hoch;2,00 €;1990er;;;Deutsch;;;Märchen, Schöne, Bieast, Schloss,Kaufmann,Tafel,Pferd,, Brunnen;;3;6 - 7;;Es wird die Geschichte von der schönen Belle erzählt, die von einem Ungeheuer in seinem Palast verwöhnt wird, aber dann doch ihren sterbenden Vater besuchen darf. Als sie schließlich aus eigenen Stücken in den Palast zurückkehrt, da sie in einenm Wunschsp;1755.0;[]
;978.0;;262179;;;Wilgress, Paul;"Disney, Walt; Brown, Graham; Wells, Michael (Design)";Beauty and the Beast;8.0;Walt Disney Company;360°, Karussellbuch(4);6,64;1991;;;English;;Sound and Story Theater;Märchen, SchöneBelle, Bieast, Dorf, Bücherei, Bäcker, Wald, Wolf, Schloss, Palast, Tafel, Bett;;3;6 - 2;;Es wird die Geschichte von der schönen Belle erzählt, die von einem Ungeheuer in seinem Palast verwöhnt wird, aber dann doch ihren sterbenden Vater besuchen darf. Als sie schließlich aus eigenen Stücken in den Palast zurückkehrt und das Ungeheuer küsst, v;1197.0;[]
;978.0;;524354;;;N.N.;N.N.;Daffy Duck's Family Tree;10.0;Landoll;90°, Aufklappb. quer(5);5,34 €;1996;;;English;;;Weltgeschichte,Ente Daffy, feuerSteinzeit, Elefanten,Königspalast, Goldgräber,Raumfahrt, Rakete;;2;6 - 2;;"Die Geschichte wurde von der Ente Daffy mitbestimmt. Sie erfand das feuer, leitete Hannibals Elefanten über die Alpen,beriet Henry VIII, fand Gold in Californien und putzte die Weltraumraketen.

Das Buch ist äußerlich leicht verschmutzt und hat ein Prei";1196.0;[]
;978.0;;65;;;N.N.;Disney, Walt;The Jungle Book;6.0;Dean;90°, Aufklappb. (3)q;8,34 €;1966;;;English;;;Mowgli, Bagheera, Panther,Baloo, Bär, Urwald, Affe, King Louie;;2;6 - 2;;"Das im Urwald ausgesetzte Menschenkind Mogli wird von den Wölfen großgezogen und vom schwarzen Pather und dem Bär Baloo geschützt. Eine Entführung durch die Affenbande endet harmlos.

Das Buch ist schon etwas abgestoßen und am Rücken angeschmutzt. Im in";1195.0;[]
;978.0;;129;;;N.N.;Disney, Walt;Donald Duck and the Rescue of the Grand Mogul;6.0;Purnell;90°, Aufklappb. (3)q;4,54 €;1969;;;English;;;Donald Duck, Newffen,Gyro Gearlose, Sumpf, Fußabdruck, Frosch,Eistüte;;2;6 - 2;;"Die drei neffen von Donald Duck müssen einen Abschlusstest als Jungpfadfinder bestehen. Dabei retten sie den Großmogul aus dem Sumpf, reiten auf einer Schildkröte und lassen sich nicht von den Verkleinerungsexperiment des Erfinders Gyro einschüchtern.
Da";1194.0;[]
;978.0;;129;;;N.N.;Disney, Walt;Donald Duck and the Dragon's Licky Charm;6.0;Purnell;90°, Aufklappb. (3)q;2,59 €;1970;;;English;;;Donald Duck, Onkel Scrooge, Chinesen, Drache, Chinesischer Garten;;;6 - 2;;"Onkel Scrooge (Dagobert?) wird eine chinesische Glückspuppe geklaut, die er mit Donald Duck und seinen drei Neffen wieder zurückholt und schließlich in den chinesischen Tempel zurückbringt.

Das Buch ist gut erhalten und kaum bestoßen. Im ersten Pop-up";1193.0;[]
;978.0;;65;;;N.N.;Disney, Walt;Mickey's Underwater Adventure;10.0;Purnell;90°, Aufklappb. (3)q;6,25 €;1973;;;English;;;Mickey Mouse, Nixe, Goofy, Pluto, Meer, Meeresgrund, Panzerknacker, Schiffswrack,Tintenfisch, Polizi;;2;6 - 2;;Mickey trifft eine weinende Nixe, die Mickey einlädt, sie auf dem Meeresgrund zu besuchen. In einem Schiffswrack wird ein Münzschatz gefunden, der auch einen Räuber anlockt. nachdem alle von der Krake durch die herbeigerufenen Haie befreit wurdsen, wird d;1192.0;[]
;978.0;;65;;;N.N.;Disney, Walt;Pocahontas Meeko's Busy Day;12.0;Ladybird Books;180° Mittelb., (5) Zieh;6,59 €;1996;;;English;;;Waschbär,Vogel, Wasser, Urwald, Baumgeist;;1;6 - 2;;"Es werden die Abenteuer eines Waschbären im Urwald erzählt.

Das Buch ist gut erhalten, kein Eintrag. - 1";1191.0;[]
;978.0;;130;;;Smith, Rodger;"Disney, Walt; Associates, Vaccaro (Ill.)";Pocahontas;12.0;Ammos;180° Mittelb., (5) Zieh;6,80 €;1995;;;griechisch;;;Schiff, Segel, Sturm, Insulaner, Dorf, hütten, Urwald, Eingeborene, Seeleute,;;2;6 - 2;;Es wird die Geschichte von einem Schiffbruch vor einer Insel erzählt, bei der sich die Insulanerin Pochahontas in einen Matrosen verliebt und sich als er getötet werden soll rettend über ihn wirft. Dennoch reist der Seemann später ohne sie mit einem ander;1907.0;[]
;978.0;;130;;;Smith, Rodger;"Disney, Walt; Associates, Vaccaro (Ill.)";Pocahontas;12.0;Deltas;180° Mittelb., (5) Zieh;2,49 €;1995;;;holländisch;;;Schiff, Segel, Sturm, Insulaner, Dorf, hütten, Urwald, Eingeborene, Seeleute,;;1;6 - 2;;Es wird die Geschichte von einem Schiffbruch vor einer Insel erzählt, bei der sich die Insulanerin Pochahontas in einen Matrosen verliebt und sich als er getötet werden soll rettend über ihn wirft. Dennoch reist der Seemann später ohne sie mit einem ander;1189.0;[]
;978.0;;65;;;N.N.;Disney, Walt;Happy Birthday Mickey;6.0;Fleetway Books;90°, Aufklappb. (3) hoch;6,00 €;1988;;;English;;;Mickey Mouse, Minnie, Pluto, Kaufladen, Donald Duck, Daisy,Torte, Geburtstag;;1;6 - 2;;"Es wird in wenigen Worten erzählt, dass Minnie mit zwei neffen ein Jacket für Donald zum Geburtstag kaufen, der sie mit einem Sprung aus der Torte überrascht. 

Das Buch ist kaumbestoßen, hat keine Eintragungen. 1";1188.0;[]
;978.0;;65;Original;;N.N.;Disney, Walt;Susi und Strolch;12.0;Franz Schneider;180° Mittelb., (5) Zieh;5,39 €;1997;;;deutsch;;;Hunde, Baby, Wiege, Katzen, Krokodil, Musikanten, Huhn, Hundekäfig, Weihnachten, Welpen;;1;6 - 2;;"Es wird die Geschichte einer Hundedame erzählt, die sich mit dem nachbarhund anfreundet, einige Abenteurer erlebt und schließlich eine Hundefamilie gründet.

Das Buch ist gut erhalten, kaum Benutzungsspuren und keine Eintragungen. - 1";1187.0;[]
;978.0;;65;;;N.N.;N.N.;Der wasserscheue Elefant;8.0;Carlsen Verlag;90°, Aufklappb. (4)quer, Mini;2,50 €;1962;;;deutsch;;Panorama-Buch;Zirkus, Elefant, Hase, Eule, Katze, Wald, Seifenblasen;;3;1 - 2;;"Ein kleiner Elefant will nicht immer gewaschen werden und reißt aus. Dabei verirrt er sich und wird von der Katze wieder zurückgebracht. Mit Seifenblasen genießt er jetzt das Bad zuhause. Minibuch.

Ein einfaches Buch mit leichten benutzungsspuren. Das";1186.0;[]
3821201452;978.0;;65;Original;;N.N.;Disney, Walt;Rox et Rouky;12.0;Fernand Nathan;180° Mittelb., (6)Zug;8,00 €;1981;;;française;;;Hund, Fuchs, Küche, Teich,Hundehütte, Hühner, Auto, Zug, Lok, Baum,Falle, Gewehr, Bär, Landschaft;;2;6 - 2;;Es wird die Geschichte von der Freundschaft eines jungen aufgefundenen Fuchses, Cap, und dem jungen benachbarten Jagdhund, Capper, erzählt. Letzterer wird von seinem rauhbeinigen Herrchen auf Gegnerschaft dressiert, die aber nach einigen Abenteuern und Ge;1185.0;['891617930']
3505105007;9783505105005.0;;65;Orginal;;Smith, Rodger;"Walt Disney; Tong, Willabel L. (Design)";Der Glöckner von Notre Dame;12.0;Schneider, München;180° (6) m. Beweg.,Zug;7,50 €;1996;;;deutsch;;;Glöckner, Wasserspeier,Tanz, Fest, Gaukler, Kirche, Ziege, Monster,;;2;6 - 2;;Es wird die Geschichte von dem verwachsenen Glöckner von Notre Dame, Quasimodo, erzählt,der sich bei einbem Stadtfest in die Zigeunerin Esmeralda verguckt, die von dem eifersüchtigen Frollo gefangen gesetzt wird. Esmeralda, die der Hexerei angeklagt und a;1184.0;['949740675']
3821201452;978.0;;65;Original;;N.N.;Walt Disney;Cap & Capper: Panorama-Buch mit beweglichen Bildern;12.0;Xenos;180° Mittelb., (6)Zug;2,50 €;1981;;;deutsch;;;Hund, Fuchs, Küche, Teich,Hundehütte, Hühner, Auto, Zug, Lok, Baum,Falle, Gewehr, Bär, Landschaft;;3;6 - 2;;Es wird die Geschichte von der Freundschaft eines jungen aufgefundenen Fuchses, Cap, und dem jungen benachbarten Jagdhund, Capper, erzählt. Letzterer wird von seinem rauhbeinigen Herrchen auf Gegnerschaft dressiert, die aber nach einigen Abenteuern und Ge;1183.0;['891617930']
;978.0;;33;Original;;Smith, Roger;"Disney, Walt; Haber, John Z. (Design)";Snow White and the Seven Dvaefs;22.0;Intervisual Books;180° Mittelb.,Dreh, V(8)Zug;14,30 €;1970er;;;English;;Deluxe Read-Along with Pop-ups;Märchen, Schneewittchen, Zwerge, Königin, Brunnen, Jäger, Wald,Bett, Hexe,Gewitter, Sarg, Prinz;;3;6 - 2;;"Das Buch erzählt die Geschichte von Schneewittchen und den sieben Zwergen, die den vergifteten Apfel isst, aber dann von einem Prinzen wieder lebendig geküsst wird. Zu dem Buch gehörte wohl auch eine Schallplatte oder Casette.

Das Buch ist hauptsächlic";1182.0;[]
;978.0;;65;Original;;Kubasta, Vojtech;Kubasta, Vojtech;Gli Anatroccoli Intelligenti (Ein intelligentes Küken);12.0;Artia;180° Mittelb., V(6), Zugb.;42,90 €;1968;;;italienisch;;;Tiergeschichte, Huhn, Kücken, Paddelboot, Fisch, Flugzeug,Schwimmente, Teich;;4;1 - 3;;Das Buch erzählt die Geschichte von einem Huhn mit drei Enten- Kücken und einem kleinen Hahnen-Kücklein, das wohl nicht schwimmen kann. Als die Entlein schwimmen gingen, nahm das Hähnchen sich ein Paddelboot. Ein großer Fisch zerbiss aber die Ruder. Es wu;1181.0;[]
;978.0;;65;Original;;N.N.;Disney, Walt;Rox et Rouky;12.0;Intervisual Communications Inc.;180° Mittelb.,Dreh, V(6)Zug;8,00 €;1981;;;française;;;Hunde, Teich, Hütte,Zug, Lok,Baum, Jäger, Fallensteller, Bär, Landschaft;;2;auf Buffet;;"Es wird die Geschichte von zwei Hunden, die ausgerissen sind und verschiedene Abenteuer bestehen.Ein Wildräuber gerät in eine Falle und wird von einem Bären bedroht.

Das Buch ist nicht bestoßen, aber schon etwas fingerfettig. Die Ziehlaschen sind schon";1180.0;[]
;978.0;;65;Orginal;;"Smith, Roger; Meyer, denis K.";"Disney, Walt;Haber, Jon Z. (Entwurf); Martin, Kerry (Ill.)";Dumbo;12.0;Siebert;180°, Ziehb., Drehb,(6).;2,86 €;1992;;;deutsch;;;Elefanten, Zirkus, Timothy Maus, Clown,m Feuer, Sprungtuch;;1;6 - 2;;Es wird die Geschichte von dem Elefantenbaby mit den zu großen Elefantenohren erzählt, der mit Hilfe der Maus Trimthy zum Star werden soll, um seine Mutter aus dem gefängnis zu holen. Nah einigen missglückten Versuchen, lernt Dumbo mit Hilfe der Zauberfed;1179.0;[]
;978.0;;16777281;Original;;N.N.;N.N.;Bugs Bunny;10.0;Warner Publishing Co.;90°, Aufklappb. (3)q;5,19 €;1974;;;English;;;Hase, Karotten, Acker, Schweinchen;;2;6 - 2;;"Es wird die Geschichte von den Karottendieben erzählt, die man überlistet, indem man alle restlichen Karotten auf einem Feld pflanzt und das öffentlich macht. Bugs Bunny ist der Nutznießer

Das Buch ist kaumbestoßen, aber ein wenig zusammengequetscht. K";1178.0;[]
;978.0;;16777281;Original;;N.N.;N.N.;Tom and Jerry;10.0;Purnell;90°, Aufklappb. (3)q;10,52 €;1972;;;English;;;Katze, Maus, Tom, Jerry,Treppenhaus, Wildwest, Indianer, Wigwam, Paradiesvogel;;2;6 - 2;;"Es wird die Geschichte von Jerry, der Katze, erzählt, die die Indianer spielenden Mäuse Tom und ihre Freunde mit einem Lasso  einfangen möchte, aber an einen bunten größeren Vogel geriet, von dem sie sich in die Flucht schlagen lässt.

Das Buch scheint";1177.0;[]
078683093X;9780786830930.0;;65;Original;;"Reifel, Bruce; Seminario, José R.";"Disney, Walt; Purdie, Wendy; Ferguson, Susanne (ILL:)";101 Dalmatians;18.0;Disney Press;180° (6 ) m. Beweg.;1,87 €;1996;;;English;;; Märchen, Hunde, Park, Wohnung, Einbrecher, Nacht,, Klavier;;1;6 - 2;;"Es wird die Geschichte von dem Dalmatinerhundepaar mit zahllosen Welpen erzählt, die von Einbrechern entführt werden. Ihre Eltern holen sie sich zurück und überlisten die Einbrecher indem sie die Hunde durch eine dreckpfütze färben.

Das Buch ist gut er";1176.0;[]
